Year,Units,general.territorio,Value
2014,UNIDAD_MEDIDA.HA,ES,4400309
2014,UNIDAD_MEDIDA.HA,ES53,9522.70
2015,UNIDAD_MEDIDA.HA,ES,4611684
2015,UNIDAD_MEDIDA.HA,ES53,10401.4
2016,UNIDAD_MEDIDA.HA,ES,4804161
2016,UNIDAD_MEDIDA.HA,ES53,11121.9
2017,UNIDAD_MEDIDA.HA,ES,5124970
2017,UNIDAD_MEDIDA.HA,ES53,11855.6
2018,UNIDAD_MEDIDA.HA,ES,5167697
2018,UNIDAD_MEDIDA.HA,ES53,12180.7
2019,UNIDAD_MEDIDA.HA,ES,5527015
2019,UNIDAD_MEDIDA.HA,ES53,12385.1
2020,UNIDAD_MEDIDA.HA,ES,5713414
2020,UNIDAD_MEDIDA.HA,ES53,14574.0
2021,UNIDAD_MEDIDA.HA,ES,6108383
2021,UNIDAD_MEDIDA.HA,ES53,18479.0
2022,UNIDAD_MEDIDA.HA,ES,6701415
2022,UNIDAD_MEDIDA.HA,ES53,24095.0
