Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PER_100_POP,ES,22.91
2010,UNIDAD_MEDIDA.PER_100_POP,ES53,25.64
2011,UNIDAD_MEDIDA.PER_100_POP,ES,23.92
2011,UNIDAD_MEDIDA.PER_100_POP,ES53,25.28
2012,UNIDAD_MEDIDA.PER_100_POP,ES,24.6
2012,UNIDAD_MEDIDA.PER_100_POP,ES53,25.82
2013,UNIDAD_MEDIDA.PER_100_POP,ES,26.21
2013,UNIDAD_MEDIDA.PER_100_POP,ES53,27.50
2014,UNIDAD_MEDIDA.PER_100_POP,ES,27.97
2014,UNIDAD_MEDIDA.PER_100_POP,ES53,29.88
2015,UNIDAD_MEDIDA.PER_100_POP,ES,29.17
2015,UNIDAD_MEDIDA.PER_100_POP,ES53,31.66
2016,UNIDAD_MEDIDA.PER_100_POP,ES,30.40
2016,UNIDAD_MEDIDA.PER_100_POP,ES53,33.24
2017,UNIDAD_MEDIDA.PER_100_POP,ES,31.55
2017,UNIDAD_MEDIDA.PER_100_POP,ES53,35.76
2018,UNIDAD_MEDIDA.PER_100_POP,ES,32.54
2018,UNIDAD_MEDIDA.PER_100_POP,ES53,37.10
2019,UNIDAD_MEDIDA.PER_100_POP,ES,33.28
2019,UNIDAD_MEDIDA.PER_100_POP,ES53,36.90
2020,UNIDAD_MEDIDA.PER_100_POP,ES,34.21
2020,UNIDAD_MEDIDA.PER_100_POP,ES53,36.74
2021,UNIDAD_MEDIDA.PER_100_POP,ES,35.18
2021,UNIDAD_MEDIDA.PER_100_POP,ES53,36.92
2022,UNIDAD_MEDIDA.PER_100_POP,ES,36.04
2022,UNIDAD_MEDIDA.PER_100_POP,ES53,38.00
2023,UNIDAD_MEDIDA.PER_100_POP,ES,37.08
2023,UNIDAD_MEDIDA.PER_100_POP,ES53,38.60
