Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES53,2.07
2011,UNIDAD_MEDIDA.PT,ES,1.83
2011,UNIDAD_MEDIDA.PT,ES53,2.77
2012,UNIDAD_MEDIDA.PT,ES,1.49
2012,UNIDAD_MEDIDA.PT,ES53,2.15
2013,UNIDAD_MEDIDA.PT,ES,0.79
2013,UNIDAD_MEDIDA.PT,ES53,1.74
2014,UNIDAD_MEDIDA.PT,ES,0.48
2014,UNIDAD_MEDIDA.PT,ES53,0.95
2015,UNIDAD_MEDIDA.PT,ES,1.14
2015,UNIDAD_MEDIDA.PT,ES53,1.77
2016,UNIDAD_MEDIDA.PT,ES,0.76
2016,UNIDAD_MEDIDA.PT,ES53,2.02
2017,UNIDAD_MEDIDA.PT,ES,0.26
2017,UNIDAD_MEDIDA.PT,ES53,0.32
2018,UNIDAD_MEDIDA.PT,ES,0.21
2018,UNIDAD_MEDIDA.PT,ES53,0.19
2019,UNIDAD_MEDIDA.PT,ES,-0.67
2019,UNIDAD_MEDIDA.PT,ES53,-2.24
2020,UNIDAD_MEDIDA.PT,ES,-6.84
2020,UNIDAD_MEDIDA.PT,ES53,-14.59
2021,UNIDAD_MEDIDA.PT,ES,4.00
2021,UNIDAD_MEDIDA.PT,ES53,9.60
2022,UNIDAD_MEDIDA.PT,ES,2.51
2022,UNIDAD_MEDIDA.PT,ES53,7.52
2023,UNIDAD_MEDIDA.PT,ES,-0.78
2023,UNIDAD_MEDIDA.PT,ES53,-1.28
2024,UNIDAD_MEDIDA.PT,ES,1.13
2024,UNIDAD_MEDIDA.PT,ES53,1.16
2025,UNIDAD_MEDIDA.PT,ES,0.02
