Year,Units,general.territorio,Value
2017,UNIDAD_MEDIDA.PT,ES,93.14
2018,UNIDAD_MEDIDA.PT,ES,94.45
2019,UNIDAD_MEDIDA.PT,ES,94.26
2020,UNIDAD_MEDIDA.PT,ES,93.93
2021,UNIDAD_MEDIDA.PT,ES,91.91
2021,UNIDAD_MEDIDA.PT,ES53,79.53
2022,UNIDAD_MEDIDA.PT,ES,93.92
2023,UNIDAD_MEDIDA.PT,ES,91.81
2023,UNIDAD_MEDIDA.PT,ES53,75.85
