Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PER_100000_POP,ES,255.85
2010,UNIDAD_MEDIDA.PER_100000_POP,ES53,225.35
2010,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,91.46
2010,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,155.55
2010,UNIDAD_MEDIDA.PER_100000_POP,ES532,240.31
2010,UNIDAD_MEDIDA.PER_100000_POP,ES533,199.57
2011,UNIDAD_MEDIDA.PER_100000_POP,ES,253.18
2011,UNIDAD_MEDIDA.PER_100000_POP,ES53,212.97
2011,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,124.83
2011,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,158.83
2011,UNIDAD_MEDIDA.PER_100000_POP,ES532,223.21
2011,UNIDAD_MEDIDA.PER_100000_POP,ES533,205.34
2012,UNIDAD_MEDIDA.PER_100000_POP,ES,261.08
2012,UNIDAD_MEDIDA.PER_100000_POP,ES53,221.58
2012,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,175.93
2012,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,176.33
2012,UNIDAD_MEDIDA.PER_100000_POP,ES532,230.02
2012,UNIDAD_MEDIDA.PER_100000_POP,ES533,214.57
2013,UNIDAD_MEDIDA.PER_100000_POP,ES,252.15
2013,UNIDAD_MEDIDA.PER_100000_POP,ES53,210.83
2013,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,136.93
2013,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,160.94
2013,UNIDAD_MEDIDA.PER_100000_POP,ES532,219.90
2013,UNIDAD_MEDIDA.PER_100000_POP,ES533,210.56
2014,UNIDAD_MEDIDA.PER_100000_POP,ES,252.70
2014,UNIDAD_MEDIDA.PER_100000_POP,ES53,204.20
2014,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,73.71
2014,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,146.71
2014,UNIDAD_MEDIDA.PER_100000_POP,ES532,217.00
2014,UNIDAD_MEDIDA.PER_100000_POP,ES533,189.37
2015,UNIDAD_MEDIDA.PER_100000_POP,ES,267.61
2015,UNIDAD_MEDIDA.PER_100000_POP,ES53,214.03
2015,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,95.28
2015,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,141.39
2015,UNIDAD_MEDIDA.PER_100000_POP,ES532,228.07
2015,UNIDAD_MEDIDA.PER_100000_POP,ES533,210.65
2016,UNIDAD_MEDIDA.PER_100000_POP,ES,257.87
2016,UNIDAD_MEDIDA.PER_100000_POP,ES53,200.56
2016,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,93.51
2016,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,131.77
2016,UNIDAD_MEDIDA.PER_100000_POP,ES532,213.76
2016,UNIDAD_MEDIDA.PER_100000_POP,ES533,198.68
2017,UNIDAD_MEDIDA.PER_100000_POP,ES,263.18
2017,UNIDAD_MEDIDA.PER_100000_POP,ES53,206.48
2017,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,114.84
2017,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,157.25
2017,UNIDAD_MEDIDA.PER_100000_POP,ES532,217.90
2017,UNIDAD_MEDIDA.PER_100000_POP,ES533,188.70
2018,UNIDAD_MEDIDA.PER_100000_POP,ES,258.64
2018,UNIDAD_MEDIDA.PER_100000_POP,ES53,196.56
2018,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,89.53
2018,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,133.44
2018,UNIDAD_MEDIDA.PER_100000_POP,ES532,210.80
2018,UNIDAD_MEDIDA.PER_100000_POP,ES533,176.20
2019,UNIDAD_MEDIDA.PER_100000_POP,ES,247.56
2019,UNIDAD_MEDIDA.PER_100000_POP,ES53,183.79
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,52.55
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,132.55
2019,UNIDAD_MEDIDA.PER_100000_POP,ES532,198.06
2019,UNIDAD_MEDIDA.PER_100000_POP,ES533,147.30
2020,UNIDAD_MEDIDA.PER_100000_POP,ES,253.09
2020,UNIDAD_MEDIDA.PER_100000_POP,ES53,185.33
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,111.99
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,131.95
2020,UNIDAD_MEDIDA.PER_100000_POP,ES532,197.91
2020,UNIDAD_MEDIDA.PER_100000_POP,ES533,160.53
2021,UNIDAD_MEDIDA.PER_100000_POP,ES,251.83
2021,UNIDAD_MEDIDA.PER_100000_POP,ES53,197.23
2021,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,82.98
2021,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,160.41
2021,UNIDAD_MEDIDA.PER_100000_POP,ES532,204.90
2021,UNIDAD_MEDIDA.PER_100000_POP,ES533,198.50
