Year,Units,general.territorio,Serie,general.series,Value
2013,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.97
2013,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2013,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.78
2013,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2013,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2014,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.93
2014,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.93
2014,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2014,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.86
2014,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.96
2014,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.86
2015,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.92
2015,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.95
2015,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2015,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.85
2015,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.96
2015,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2016,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.93
2016,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.92
2016,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.11
2016,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.81
2016,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.95
2016,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2017,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.93
2017,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.92
2017,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2017,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.85
2017,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.94
2017,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.86
2018,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.92
2018,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.97
2018,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2018,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.93
2018,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.98
2018,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2019,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.93
2019,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.94
2019,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2019,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.64
2019,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.99
2019,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2020,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.93
2020,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.92
2020,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2020,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.60
2020,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.97
2020,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.85
2021,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.93
2021,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.94
2021,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2021,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.84
2021,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.97
2021,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.69
2022,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.91
2022,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.92
2022,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2022,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.59
2022,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.99
2022,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.84
2023,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.92
2023,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.97
2023,UNIDAD_MEDIDA.PT,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
2023,UNIDAD_MEDIDA.PT,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.84
2023,UNIDAD_MEDIDA.PT,ES532,SERIE.SERIE_A,SERIES.SH_STA_BRTC,99.99
2023,UNIDAD_MEDIDA.PT,ES533,SERIE.SERIE_A,SERIES.SH_STA_BRTC,100.00
