Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.IX,ES,1.07
2010,UNIDAD_MEDIDA.IX,ES53,1.14
2011,UNIDAD_MEDIDA.IX,ES,1.07
2011,UNIDAD_MEDIDA.IX,ES53,1.14
2012,UNIDAD_MEDIDA.IX,ES,1.08
2012,UNIDAD_MEDIDA.IX,ES53,1.15
2013,UNIDAD_MEDIDA.IX,ES,1.08
2013,UNIDAD_MEDIDA.IX,ES53,1.14
2014,UNIDAD_MEDIDA.IX,ES,1.08
2014,UNIDAD_MEDIDA.IX,ES53,1.15
2015,UNIDAD_MEDIDA.IX,ES,1.08
2015,UNIDAD_MEDIDA.IX,ES53,1.14
2016,UNIDAD_MEDIDA.IX,ES,1.1
2016,UNIDAD_MEDIDA.IX,ES53,1.17
2017,UNIDAD_MEDIDA.IX,ES,1.11
2017,UNIDAD_MEDIDA.IX,ES53,1.17
2018,UNIDAD_MEDIDA.IX,ES,1.12
2018,UNIDAD_MEDIDA.IX,ES53,1.18
2019,UNIDAD_MEDIDA.IX,ES,1.13
2019,UNIDAD_MEDIDA.IX,ES53,1.19
2020,UNIDAD_MEDIDA.IX,ES,1.14
2020,UNIDAD_MEDIDA.IX,ES53,1.20
2021,UNIDAD_MEDIDA.IX,ES,1.15
2021,UNIDAD_MEDIDA.IX,ES53,1.22
