Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PER_100000,ES,110.47
2010,UNIDAD_MEDIDA.PER_100000,ES53,131.69
2011,UNIDAD_MEDIDA.PER_100000,ES,103.48
2011,UNIDAD_MEDIDA.PER_100000,ES53,126.15
2012,UNIDAD_MEDIDA.PER_100000,ES,98.83
2012,UNIDAD_MEDIDA.PER_100000,ES53,119.77
2013,UNIDAD_MEDIDA.PER_100000,ES,90.41
2013,UNIDAD_MEDIDA.PER_100000,ES53,108.15
2014,UNIDAD_MEDIDA.PER_100000,ES,82.85
2014,UNIDAD_MEDIDA.PER_100000,ES53,101.87
2015,UNIDAD_MEDIDA.PER_100000,ES,79.89
2015,UNIDAD_MEDIDA.PER_100000,ES53,98.14
2016,UNIDAD_MEDIDA.PER_100000,ES,75.59
2016,UNIDAD_MEDIDA.PER_100000,ES53,91.78
2017,UNIDAD_MEDIDA.PER_100000,ES,70.51
2017,UNIDAD_MEDIDA.PER_100000,ES53,86.46
2018,UNIDAD_MEDIDA.PER_100000,ES,67.03
2018,UNIDAD_MEDIDA.PER_100000,ES53,79.58
2019,UNIDAD_MEDIDA.PER_100000,ES,62.43
2019,UNIDAD_MEDIDA.PER_100000,ES53,72.73
2020,UNIDAD_MEDIDA.PER_100000,ES,57.00
2020,UNIDAD_MEDIDA.PER_100000,ES53,63.31
2021,UNIDAD_MEDIDA.PER_100000,ES,50.44
2021,UNIDAD_MEDIDA.PER_100000,ES53,56.26
2022,UNIDAD_MEDIDA.PER_100000,ES,43.86
2022,UNIDAD_MEDIDA.PER_100000,ES53,44.27
2023,UNIDAD_MEDIDA.PER_100000,ES,42.10
2023,UNIDAD_MEDIDA.PER_100000,ES53,40.77
2024,UNIDAD_MEDIDA.PER_100000,ES,41.23
2024,UNIDAD_MEDIDA.PER_100000,ES53,40.77
