Year,Units,general.territorio,Value
2013,UNIDAD_MEDIDA.EUR_1000000,ES,6106.00
2013,UNIDAD_MEDIDA.EUR_1000000,ES53,195.94
2014,UNIDAD_MEDIDA.EUR_1000000,ES,5833.00
2014,UNIDAD_MEDIDA.EUR_1000000,ES53,189.17
2015,UNIDAD_MEDIDA.EUR_1000000,ES,6144.00
2015,UNIDAD_MEDIDA.EUR_1000000,ES53,201.19
2016,UNIDAD_MEDIDA.EUR_1000000,ES,6519.00
2016,UNIDAD_MEDIDA.EUR_1000000,ES53,217.86
2017,UNIDAD_MEDIDA.EUR_1000000,ES,7086.00
2017,UNIDAD_MEDIDA.EUR_1000000,ES53,240.86
2018,UNIDAD_MEDIDA.EUR_1000000,ES,7503.00
2018,UNIDAD_MEDIDA.EUR_1000000,ES53,260.46
2019,UNIDAD_MEDIDA.EUR_1000000,ES,8132.00
2019,UNIDAD_MEDIDA.EUR_1000000,ES53,287.82
2020,UNIDAD_MEDIDA.EUR_1000000,ES,7905.00
2020,UNIDAD_MEDIDA.EUR_1000000,ES53,282.81
2021,UNIDAD_MEDIDA.EUR_1000000,ES,9047.00
2021,UNIDAD_MEDIDA.EUR_1000000,ES53,323.58
2022,UNIDAD_MEDIDA.EUR_1000000,ES,10058.00
2022,UNIDAD_MEDIDA.EUR_1000000,ES53,337.23
2023,UNIDAD_MEDIDA.EUR_1000000,ES,10764.00
2023,UNIDAD_MEDIDA.EUR_1000000,ES53,340.32
2024,UNIDAD_MEDIDA.EUR_1000000,ES,11460.00
