Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,33.55
2010,UNIDAD_MEDIDA.PT,ES53,3.03
2011,UNIDAD_MEDIDA.PT,ES,31.27
2011,UNIDAD_MEDIDA.PT,ES53,4.03
2012,UNIDAD_MEDIDA.PT,ES,30.49
2012,UNIDAD_MEDIDA.PT,ES53,4.68
2013,UNIDAD_MEDIDA.PT,ES,40.65
2013,UNIDAD_MEDIDA.PT,ES53,5.50
2014,UNIDAD_MEDIDA.PT,ES,41.00
2014,UNIDAD_MEDIDA.PT,ES53,6.04
2015,UNIDAD_MEDIDA.PT,ES,35.56
2015,UNIDAD_MEDIDA.PT,ES53,6.31
2016,UNIDAD_MEDIDA.PT,ES,39.08
2016,UNIDAD_MEDIDA.PT,ES53,5.64
2017,UNIDAD_MEDIDA.PT,ES,32.54
2017,UNIDAD_MEDIDA.PT,ES53,5.62
2018,UNIDAD_MEDIDA.PT,ES,38.74
2018,UNIDAD_MEDIDA.PT,ES53,5.27
2019,UNIDAD_MEDIDA.PT,ES,37.78
2019,UNIDAD_MEDIDA.PT,ES53,6.19
2020,UNIDAD_MEDIDA.PT,ES,44.48
2020,UNIDAD_MEDIDA.PT,ES53,6.73
2021,UNIDAD_MEDIDA.PT,ES,47.19
2021,UNIDAD_MEDIDA.PT,ES53,6.75
2022,UNIDAD_MEDIDA.PT,ES,42.81
2022,UNIDAD_MEDIDA.PT,ES53,7.46
2023,UNIDAD_MEDIDA.PT,ES,51.23
2023,UNIDAD_MEDIDA.PT,ES53,11.39
2024,UNIDAD_MEDIDA.PT,ES,56.82
2024,UNIDAD_MEDIDA.PT,ES53,14.60
