Year,Units,general.territorio,Value
2015,UNIDAD_MEDIDA.PER_100000,ES,101.99
2015,UNIDAD_MEDIDA.PER_100000,ES53,103.45
2016,UNIDAD_MEDIDA.PER_100000,ES,98.30
2016,UNIDAD_MEDIDA.PER_100000,ES53,112.91
2016,UNIDAD_MEDIDA.PER_100000,ES531,143.77
2016,UNIDAD_MEDIDA.PER_100000,ES532,105.34
2016,UNIDAD_MEDIDA.PER_100000,ES533,132.38
2017,UNIDAD_MEDIDA.PER_100000,ES,100.62
2017,UNIDAD_MEDIDA.PER_100000,ES53,111.93
2017,UNIDAD_MEDIDA.PER_100000,ES531,142.96
2017,UNIDAD_MEDIDA.PER_100000,ES532,104.88
2017,UNIDAD_MEDIDA.PER_100000,ES533,125.97
2018,UNIDAD_MEDIDA.PER_100000,ES,102.69
2018,UNIDAD_MEDIDA.PER_100000,ES53,115.41
2018,UNIDAD_MEDIDA.PER_100000,ES531,22.38
2018,UNIDAD_MEDIDA.PER_100000,ES532,131.91
2018,UNIDAD_MEDIDA.PER_100000,ES533,117.83
2019,UNIDAD_MEDIDA.PER_100000,ES,106.26
2019,UNIDAD_MEDIDA.PER_100000,ES53,115.09
2019,UNIDAD_MEDIDA.PER_100000,ES531,133.40
2019,UNIDAD_MEDIDA.PER_100000,ES532,110.47
2019,UNIDAD_MEDIDA.PER_100000,ES533,127.73
2020,UNIDAD_MEDIDA.PER_100000,ES,81.41
2020,UNIDAD_MEDIDA.PER_100000,ES53,85.97
2020,UNIDAD_MEDIDA.PER_100000,ES531,111.99
2020,UNIDAD_MEDIDA.PER_100000,ES532,79.81
2020,UNIDAD_MEDIDA.PER_100000,ES533,100.07
2021,UNIDAD_MEDIDA.PER_100000,ES,93.66
2021,UNIDAD_MEDIDA.PER_100000,ES53,100.14
2021,UNIDAD_MEDIDA.PER_100000,ES531,131.75
2021,UNIDAD_MEDIDA.PER_100000,ES531_071,59.27
2021,UNIDAD_MEDIDA.PER_100000,ES531_072,137.26
2021,UNIDAD_MEDIDA.PER_100000,ES532,92.33
2021,UNIDAD_MEDIDA.PER_100000,ES533,119.79
2022,UNIDAD_MEDIDA.PER_100000,ES,95.96
2022,UNIDAD_MEDIDA.PER_100000,ES53,104.17
2022,UNIDAD_MEDIDA.PER_100000,ES531,137.92
2022,UNIDAD_MEDIDA.PER_100000,ES532,101.80
2022,UNIDAD_MEDIDA.PER_100000,ES533,68.27
2023,UNIDAD_MEDIDA.PER_100000,ES53,123.12
2023,UNIDAD_MEDIDA.PER_100000,ES531,126.09
2023,UNIDAD_MEDIDA.PER_100000,ES532,120.21
2023,UNIDAD_MEDIDA.PER_100000,ES533,145.66
