Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.EUR_1000000,ES,7982.83
2010,UNIDAD_MEDIDA.EUR_1000000,ES53,168.56
2011,UNIDAD_MEDIDA.EUR_1000000,ES,12812.41
2011,UNIDAD_MEDIDA.EUR_1000000,ES53,54.90
2012,UNIDAD_MEDIDA.EUR_1000000,ES,1997.35
2012,UNIDAD_MEDIDA.EUR_1000000,ES53,168.22
2013,UNIDAD_MEDIDA.EUR_1000000,ES,9357.84
2013,UNIDAD_MEDIDA.EUR_1000000,ES53,297.63
2014,UNIDAD_MEDIDA.EUR_1000000,ES,7989.19
2014,UNIDAD_MEDIDA.EUR_1000000,ES53,187.87
2015,UNIDAD_MEDIDA.EUR_1000000,ES,6739.89
2015,UNIDAD_MEDIDA.EUR_1000000,ES53,176.99
2016,UNIDAD_MEDIDA.EUR_1000000,ES,9197.08
2016,UNIDAD_MEDIDA.EUR_1000000,ES53,172.69
2017,UNIDAD_MEDIDA.EUR_1000000,ES,9599.05
2017,UNIDAD_MEDIDA.EUR_1000000,ES53,77.26
2018,UNIDAD_MEDIDA.EUR_1000000,ES,8897.20
2018,UNIDAD_MEDIDA.EUR_1000000,ES53,138.92
2019,UNIDAD_MEDIDA.EUR_1000000,ES,4400.10
2019,UNIDAD_MEDIDA.EUR_1000000,ES53,431.27
2020,UNIDAD_MEDIDA.EUR_1000000,ES,3805.82
2020,UNIDAD_MEDIDA.EUR_1000000,ES53,96.51
2021,UNIDAD_MEDIDA.EUR_1000000,ES,-555.87
2021,UNIDAD_MEDIDA.EUR_1000000,ES53,-0.92
2022,UNIDAD_MEDIDA.EUR_1000000,ES,-4652.32
2022,UNIDAD_MEDIDA.EUR_1000000,ES53,139.52
2023,UNIDAD_MEDIDA.EUR_1000000,ES,7527.09
2023,UNIDAD_MEDIDA.EUR_1000000,ES53,67.66
2024,UNIDAD_MEDIDA.EUR_1000000,ES,3505.87
