Year,Units,general.territorio,Value
2017,UNIDAD_MEDIDA.PT,ES,88.46
2018,UNIDAD_MEDIDA.PT,ES,94.79
2019,UNIDAD_MEDIDA.PT,ES,94.42
2020,UNIDAD_MEDIDA.PT,ES,93.71
2021,UNIDAD_MEDIDA.PT,ES,93.24
2021,UNIDAD_MEDIDA.PT,ES53,74.50
2022,UNIDAD_MEDIDA.PT,ES,92.94
