Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,21.27
2010,UNIDAD_MEDIDA.PT,ES53,19.21
2011,UNIDAD_MEDIDA.PT,ES,19.58
2011,UNIDAD_MEDIDA.PT,ES53,15.31
2012,UNIDAD_MEDIDA.PT,ES,22.77
2012,UNIDAD_MEDIDA.PT,ES53,22.77
2013,UNIDAD_MEDIDA.PT,ES,21.55
2013,UNIDAD_MEDIDA.PT,ES53,21.00
2014,UNIDAD_MEDIDA.PT,ES,22.41
2014,UNIDAD_MEDIDA.PT,ES53,22.11
2015,UNIDAD_MEDIDA.PT,ES,21.39
2015,UNIDAD_MEDIDA.PT,ES53,20.12
2016,UNIDAD_MEDIDA.PT,ES,20.69
2016,UNIDAD_MEDIDA.PT,ES53,2.42
2017,UNIDAD_MEDIDA.PT,ES,20.70
2017,UNIDAD_MEDIDA.PT,ES53,2.95
2018,UNIDAD_MEDIDA.PT,ES,20.81
2018,UNIDAD_MEDIDA.PT,ES53,2.86
2019,UNIDAD_MEDIDA.PT,ES,20.61
2019,UNIDAD_MEDIDA.PT,ES53,3.09
2020,UNIDAD_MEDIDA.PT,ES,26.32
2020,UNIDAD_MEDIDA.PT,ES53,2.70
2021,UNIDAD_MEDIDA.PT,ES,25.68
2021,UNIDAD_MEDIDA.PT,ES53,3.07
2022,UNIDAD_MEDIDA.PT,ES,22.04
2022,UNIDAD_MEDIDA.PT,ES53,3.93
2023,UNIDAD_MEDIDA.PT,ES,21.69
2023,UNIDAD_MEDIDA.PT,ES53,4.74
2024,UNIDAD_MEDIDA.PT,ES53,4.10
