Year,Units,general.territorio,Value
2012,UNIDAD_MEDIDA.PER_100000,ES,12.79
2012,UNIDAD_MEDIDA.PER_100000,ES53,12.98
2013,UNIDAD_MEDIDA.PER_100000,ES,11.90
2013,UNIDAD_MEDIDA.PER_100000,ES53,10.94
2014,UNIDAD_MEDIDA.PER_100000,ES,11.44
2014,UNIDAD_MEDIDA.PER_100000,ES53,12.00
2015,UNIDAD_MEDIDA.PER_100000,ES,10.82
2015,UNIDAD_MEDIDA.PER_100000,ES53,9.43
2016,UNIDAD_MEDIDA.PER_100000,ES,10.93
2016,UNIDAD_MEDIDA.PER_100000,ES53,9.80
2017,UNIDAD_MEDIDA.PER_100000,ES,10.07
2017,UNIDAD_MEDIDA.PER_100000,ES53,11.73
2018,UNIDAD_MEDIDA.PER_100000,ES,10.00
2018,UNIDAD_MEDIDA.PER_100000,ES53,10.37
2019,UNIDAD_MEDIDA.PER_100000,ES,9.98
2019,UNIDAD_MEDIDA.PER_100000,ES53,6.52
2020,UNIDAD_MEDIDA.PER_100000,ES,08.07
2020,UNIDAD_MEDIDA.PER_100000,ES53,6.27
2021,UNIDAD_MEDIDA.PER_100000,ES,7.72
2021,UNIDAD_MEDIDA.PER_100000,ES53,6.94
2022,UNIDAD_MEDIDA.PER_100000,ES,7.79
2022,UNIDAD_MEDIDA.PER_100000,ES53,5.93
