Year,Units,general.territorio,Value
2015,UNIDAD_MEDIDA.PER_100000,ES,59.22
2015,UNIDAD_MEDIDA.PER_100000,ES53,71.30
2016,UNIDAD_MEDIDA.PER_100000,ES,57.41
2016,UNIDAD_MEDIDA.PER_100000,ES53,75.60
2016,UNIDAD_MEDIDA.PER_100000,ES531,99.68
2016,UNIDAD_MEDIDA.PER_100000,ES532,70.80
2016,UNIDAD_MEDIDA.PER_100000,ES533,80.30
2017,UNIDAD_MEDIDA.PER_100000,ES,55.37
2017,UNIDAD_MEDIDA.PER_100000,ES53,67.21
2017,UNIDAD_MEDIDA.PER_100000,ES531,81.87
2017,UNIDAD_MEDIDA.PER_100000,ES532,64.79
2017,UNIDAD_MEDIDA.PER_100000,ES533,65.16
2018,UNIDAD_MEDIDA.PER_100000,ES,55.22
2018,UNIDAD_MEDIDA.PER_100000,ES53,74.21
2018,UNIDAD_MEDIDA.PER_100000,ES531,6.84
2018,UNIDAD_MEDIDA.PER_100000,ES532,88.16
2018,UNIDAD_MEDIDA.PER_100000,ES533,56.77
2019,UNIDAD_MEDIDA.PER_100000,ES,57.78
2019,UNIDAD_MEDIDA.PER_100000,ES53,75.47
2019,UNIDAD_MEDIDA.PER_100000,ES531,98.52
2019,UNIDAD_MEDIDA.PER_100000,ES532,70.49
2019,UNIDAD_MEDIDA.PER_100000,ES533,83.39
2020,UNIDAD_MEDIDA.PER_100000,ES,42.28
2020,UNIDAD_MEDIDA.PER_100000,ES53,65.03
2020,UNIDAD_MEDIDA.PER_100000,ES531,74.46
2020,UNIDAD_MEDIDA.PER_100000,ES532,63.16
2020,UNIDAD_MEDIDA.PER_100000,ES533,66.72
2021,UNIDAD_MEDIDA.PER_100000,ES,53.10
2021,UNIDAD_MEDIDA.PER_100000,ES53,79.59
2021,UNIDAD_MEDIDA.PER_100000,ES531,76.65
2021,UNIDAD_MEDIDA.PER_100000,ES531_071,50.86
2021,UNIDAD_MEDIDA.PER_100000,ES531_072,78.62
2021,UNIDAD_MEDIDA.PER_100000,ES532,79.37
2021,UNIDAD_MEDIDA.PER_100000,ES533,86.75
2022,UNIDAD_MEDIDA.PER_100000,ES,56.60
2022,UNIDAD_MEDIDA.PER_100000,ES53,71.89
2022,UNIDAD_MEDIDA.PER_100000,ES531,90.18
2022,UNIDAD_MEDIDA.PER_100000,ES532,72.27
2022,UNIDAD_MEDIDA.PER_100000,ES533,36.68
2023,UNIDAD_MEDIDA.PER_100000,ES53,84.97
2023,UNIDAD_MEDIDA.PER_100000,ES531,85.99
2023,UNIDAD_MEDIDA.PER_100000,ES532,84.90
2023,UNIDAD_MEDIDA.PER_100000,ES533,83.91
