Year,Units,general.territorio,Serie,general.series,Value
2019,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,7.80
2019,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,8.10
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,0.00
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,9.61
2019,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,8.37
2019,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,4.12
2020,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,8.32
2020,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,7.16
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,7.47
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,12.63
2020,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,6.35
2020,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,6.10
2021,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,8.45
2021,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,7.30
2021,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,7.54
2021,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,9.40
2021,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,6.86
2021,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,8.06
2022,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,8.85
2022,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,9.09
2022,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,17.37
2022,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,6.35
2022,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,9.55
2022,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,8.16
2023,UNIDAD_MEDIDA.PER_100000_POP,ES,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,8.52
2023,UNIDAD_MEDIDA.PER_100000_POP,ES53,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,7.13
2023,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,0.00
2023,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,6.24
2023,UNIDAD_MEDIDA.PER_100000_POP,ES532,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,7.69
2023,UNIDAD_MEDIDA.PER_100000_POP,ES533,SERIE.SERIE_A,SERIES.SH_STA_SCIDE,4.00
