Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES53,-0.60
2011,UNIDAD_MEDIDA.PT,ES,-0.64
2011,UNIDAD_MEDIDA.PT,ES53,-0.06
2012,UNIDAD_MEDIDA.PT,ES,-2.87
2012,UNIDAD_MEDIDA.PT,ES53,-1.26
2013,UNIDAD_MEDIDA.PT,ES,-1.43
2013,UNIDAD_MEDIDA.PT,ES53,-1.20
2014,UNIDAD_MEDIDA.PT,ES,1.52
2014,UNIDAD_MEDIDA.PT,ES53,3.22
2015,UNIDAD_MEDIDA.PT,ES,4.06
2015,UNIDAD_MEDIDA.PT,ES53,4.31
2016,UNIDAD_MEDIDA.PT,ES,2.92
2016,UNIDAD_MEDIDA.PT,ES53,4.24
2017,UNIDAD_MEDIDA.PT,ES,2.90
2017,UNIDAD_MEDIDA.PT,ES53,3.00
2018,UNIDAD_MEDIDA.PT,ES,2.40
2018,UNIDAD_MEDIDA.PT,ES53,3.00
2019,UNIDAD_MEDIDA.PT,ES,1.96
2019,UNIDAD_MEDIDA.PT,ES53,1.87
2020,UNIDAD_MEDIDA.PT,ES,-10.94
2020,UNIDAD_MEDIDA.PT,ES53,-22.66
2021,UNIDAD_MEDIDA.PT,ES,6.68
2021,UNIDAD_MEDIDA.PT,ES53,11.53
2022,UNIDAD_MEDIDA.PT,ES,6.37
2022,UNIDAD_MEDIDA.PT,ES53,16.06
2023,UNIDAD_MEDIDA.PT,ES,2.46
2023,UNIDAD_MEDIDA.PT,ES53,3.79
2024,UNIDAD_MEDIDA.PT,ES,3.46
2024,UNIDAD_MEDIDA.PT,ES53,4.15
2025,UNIDAD_MEDIDA.PT,ES,2.77
