Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,21.82
2010,UNIDAD_MEDIDA.PT,ES53,21.73
2011,UNIDAD_MEDIDA.PT,ES,16.05
2011,UNIDAD_MEDIDA.PT,ES53,24.20
2012,UNIDAD_MEDIDA.PT,ES,12.05
2012,UNIDAD_MEDIDA.PT,ES53,21.01
2013,UNIDAD_MEDIDA.PT,ES,16.74
2013,UNIDAD_MEDIDA.PT,ES53,21.97
2014,UNIDAD_MEDIDA.PT,ES,17.05
2014,UNIDAD_MEDIDA.PT,ES53,24.48
2015,UNIDAD_MEDIDA.PT,ES,15.18
2015,UNIDAD_MEDIDA.PT,ES53,22.61
2016,UNIDAD_MEDIDA.PT,ES,15.89
2016,UNIDAD_MEDIDA.PT,ES53,20.61
2017,UNIDAD_MEDIDA.PT,ES,11.54
2017,UNIDAD_MEDIDA.PT,ES53,18.41
2018,UNIDAD_MEDIDA.PT,ES,15.94
2018,UNIDAD_MEDIDA.PT,ES53,19.67
2019,UNIDAD_MEDIDA.PT,ES,14.70
2019,UNIDAD_MEDIDA.PT,ES53,15.34
2020,UNIDAD_MEDIDA.PT,ES,19.71
2020,UNIDAD_MEDIDA.PT,ES53,22.99
2023,UNIDAD_MEDIDA.PT,ES,22.97
2023,UNIDAD_MEDIDA.PT,ES53,28.07
