Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,102.66
2010,UNIDAD_MEDIDA.PT,ES53,99.65
2010,UNIDAD_MEDIDA.PT,ES531_071,84.92
2010,UNIDAD_MEDIDA.PT,ES531_072,95.24
2010,UNIDAD_MEDIDA.PT,ES532,102.70
2010,UNIDAD_MEDIDA.PT,ES533,91.68
2011,UNIDAD_MEDIDA.PT,ES,100.83
2011,UNIDAD_MEDIDA.PT,ES53,100.12
2011,UNIDAD_MEDIDA.PT,ES531_071,102.99
2011,UNIDAD_MEDIDA.PT,ES531_072,90.94
2011,UNIDAD_MEDIDA.PT,ES532,102.64
2011,UNIDAD_MEDIDA.PT,ES533,97.14
2012,UNIDAD_MEDIDA.PT,ES,99.26
2012,UNIDAD_MEDIDA.PT,ES53,93.75
2012,UNIDAD_MEDIDA.PT,ES531_071,99.80
2012,UNIDAD_MEDIDA.PT,ES531_072,90.90
2012,UNIDAD_MEDIDA.PT,ES532,94.01
2012,UNIDAD_MEDIDA.PT,ES533,92.81
2013,UNIDAD_MEDIDA.PT,ES,100.36
2013,UNIDAD_MEDIDA.PT,ES53,99.69
2013,UNIDAD_MEDIDA.PT,ES531_071,87.00
2013,UNIDAD_MEDIDA.PT,ES531_072,98.82
2013,UNIDAD_MEDIDA.PT,ES532,102.37
2013,UNIDAD_MEDIDA.PT,ES533,88.26
2014,UNIDAD_MEDIDA.PT,ES,104.99
2014,UNIDAD_MEDIDA.PT,ES53,106.54
2014,UNIDAD_MEDIDA.PT,ES531_071,103.71
2014,UNIDAD_MEDIDA.PT,ES531_072,104.54
2014,UNIDAD_MEDIDA.PT,ES532,108.39
2014,UNIDAD_MEDIDA.PT,ES533,94.70
2015,UNIDAD_MEDIDA.PT,ES,106.46
2015,UNIDAD_MEDIDA.PT,ES53,103.98
2015,UNIDAD_MEDIDA.PT,ES531_071,136.72
2015,UNIDAD_MEDIDA.PT,ES531_072,98.17
2015,UNIDAD_MEDIDA.PT,ES532,106.47
2015,UNIDAD_MEDIDA.PT,ES533,89.71
2016,UNIDAD_MEDIDA.PT,ES,102.77
2016,UNIDAD_MEDIDA.PT,ES53,94.13
2016,UNIDAD_MEDIDA.PT,ES531_071,107.81
2016,UNIDAD_MEDIDA.PT,ES531_072,88.36
2016,UNIDAD_MEDIDA.PT,ES532,94.79
2016,UNIDAD_MEDIDA.PT,ES533,90.21
2017,UNIDAD_MEDIDA.PT,ES,99.75
2017,UNIDAD_MEDIDA.PT,ES53,100.70
2017,UNIDAD_MEDIDA.PT,ES531_072,86.06
2017,UNIDAD_MEDIDA.PT,ES532,96.52
2017,UNIDAD_MEDIDA.PT,ES533,87.43
2018,UNIDAD_MEDIDA.PT,ES,99.82
2018,UNIDAD_MEDIDA.PT,ES53,99.69
2018,UNIDAD_MEDIDA.PT,ES531_072,93.28
2018,UNIDAD_MEDIDA.PT,ES532,99.61
2018,UNIDAD_MEDIDA.PT,ES533,94.39
2019,UNIDAD_MEDIDA.PT,ES,102.77
2019,UNIDAD_MEDIDA.PT,ES53,100.38
2019,UNIDAD_MEDIDA.PT,ES531_072,88.54
2019,UNIDAD_MEDIDA.PT,ES532,103.53
2019,UNIDAD_MEDIDA.PT,ES533,95.63
2020,UNIDAD_MEDIDA.PT,ES,93.68
2020,UNIDAD_MEDIDA.PT,ES53,94.27
2020,UNIDAD_MEDIDA.PT,ES531_072,94.49
2020,UNIDAD_MEDIDA.PT,ES532,96.59
2020,UNIDAD_MEDIDA.PT,ES533,88.60
2021,UNIDAD_MEDIDA.PT,ES,100.22
2021,UNIDAD_MEDIDA.PT,ES53,102.52
2021,UNIDAD_MEDIDA.PT,ES531_071,109.72
2021,UNIDAD_MEDIDA.PT,ES531_072,99.17
2021,UNIDAD_MEDIDA.PT,ES532,104.89
2021,UNIDAD_MEDIDA.PT,ES533,88.11
2022,UNIDAD_MEDIDA.PT,ES,101.58
2022,UNIDAD_MEDIDA.PT,ES53,99.24
2022,UNIDAD_MEDIDA.PT,ES531_072,97.15
2022,UNIDAD_MEDIDA.PT,ES532,100.87
2022,UNIDAD_MEDIDA.PT,ES533,80.79
