Year,Units,general.territorio,Value
2015,UNIDAD_MEDIDA.EUR,ES,20.07
2015,UNIDAD_MEDIDA.EUR,ES53,19.81
2016,UNIDAD_MEDIDA.EUR,ES,17.92
2016,UNIDAD_MEDIDA.EUR,ES53,19.62
2017,UNIDAD_MEDIDA.EUR,ES,20.59
2017,UNIDAD_MEDIDA.EUR,ES53,26.73
2018,UNIDAD_MEDIDA.EUR,ES,21.24
2018,UNIDAD_MEDIDA.EUR,ES53,21.61
2019,UNIDAD_MEDIDA.EUR,ES,23.30
2019,UNIDAD_MEDIDA.EUR,ES53,27.05
2020,UNIDAD_MEDIDA.EUR,ES,23.29
2020,UNIDAD_MEDIDA.EUR,ES53,23.57
2021,UNIDAD_MEDIDA.EUR,ES,25.24
2021,UNIDAD_MEDIDA.EUR,ES53,30.35
2022,UNIDAD_MEDIDA.EUR,ES,25.86
2022,UNIDAD_MEDIDA.EUR,ES53,31.51
