Year,Units,general.territorio,Serie,general.series,Value
2018,UNIDAD_MEDIDA.PT,ES,SERIE.SERIE_A,SERIES._L_ES_030701_01,75.12
2018,UNIDAD_MEDIDA.PT,ES53,SERIE.SERIE_A,SERIES._L_ES_030701_01,75.29
