Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.27
2010,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.38
2011,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.27
2011,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.36
2012,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.27
2012,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.35
2013,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.25
2013,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.31
2014,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.25
2014,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.29
2015,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.24
2015,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.28
2016,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.23
2016,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.27
2017,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.23
2017,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.28
2018,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.22
2018,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.28
2019,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.20
2019,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.25
2020,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.19
2020,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.21
2021,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.20
2021,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.23
2022,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.19
2022,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.20
2023,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES,0.20
2023,UNIDAD_MEDIDA.KG_CO2_PER_GDP_EUR,ES53,0.17
