Year,Units,general.territorio,Value
2014,UNIDAD_MEDIDA.PT,ES,31.31
2014,UNIDAD_MEDIDA.PT,ES53,20.14
2015,UNIDAD_MEDIDA.PT,ES,30.52
2015,UNIDAD_MEDIDA.PT,ES53,18.09
2016,UNIDAD_MEDIDA.PT,ES,33.86
2016,UNIDAD_MEDIDA.PT,ES53,21.13
2017,UNIDAD_MEDIDA.PT,ES,36.11
2017,UNIDAD_MEDIDA.PT,ES53,21.87
2018,UNIDAD_MEDIDA.PT,ES,35.02
2018,UNIDAD_MEDIDA.PT,ES53,23.27
2019,UNIDAD_MEDIDA.PT,ES,37.96
2019,UNIDAD_MEDIDA.PT,ES53,22.95
2020,UNIDAD_MEDIDA.PT,ES,40.39
2020,UNIDAD_MEDIDA.PT,ES53,23.10
2021,UNIDAD_MEDIDA.PT,ES,43.72
2021,UNIDAD_MEDIDA.PT,ES53,33.14
2022,UNIDAD_MEDIDA.PT,ES,43.19
2022,UNIDAD_MEDIDA.PT,ES53,38.24
