Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,17.81
2010,UNIDAD_MEDIDA.PT,ES53,21.57
2011,UNIDAD_MEDIDA.PT,ES,18.25
2011,UNIDAD_MEDIDA.PT,ES53,19.84
2012,UNIDAD_MEDIDA.PT,ES,18.60
2012,UNIDAD_MEDIDA.PT,ES53,21.20
2013,UNIDAD_MEDIDA.PT,ES,18.63
2013,UNIDAD_MEDIDA.PT,ES53,19.31
2014,UNIDAD_MEDIDA.PT,ES,17.14
2014,UNIDAD_MEDIDA.PT,ES53,21.18
2015,UNIDAD_MEDIDA.PT,ES,15.64
2015,UNIDAD_MEDIDA.PT,ES53,16.94
2016,UNIDAD_MEDIDA.PT,ES,14.61
2016,UNIDAD_MEDIDA.PT,ES53,17.94
2017,UNIDAD_MEDIDA.PT,ES,13.32
2017,UNIDAD_MEDIDA.PT,ES53,15.92
2018,UNIDAD_MEDIDA.PT,ES,12.45
2018,UNIDAD_MEDIDA.PT,ES53,14.10
2019,UNIDAD_MEDIDA.PT,ES,12.13
2019,UNIDAD_MEDIDA.PT,ES53,12.78
2020,UNIDAD_MEDIDA.PT,ES,13.88
2020,UNIDAD_MEDIDA.PT,ES53,18.20
2021,UNIDAD_MEDIDA.PT,ES,10.97
2021,UNIDAD_MEDIDA.PT,ES53,12.70
2022,UNIDAD_MEDIDA.PT,ES53,11.55
