Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES53,-1.47
2011,UNIDAD_MEDIDA.PT,ES,-1.01
2011,UNIDAD_MEDIDA.PT,ES53,-0.78
2012,UNIDAD_MEDIDA.PT,ES,-2.89
2012,UNIDAD_MEDIDA.PT,ES53,-1.79
2013,UNIDAD_MEDIDA.PT,ES,-1.07
2013,UNIDAD_MEDIDA.PT,ES53,-1.59
2014,UNIDAD_MEDIDA.PT,ES,1.84
2014,UNIDAD_MEDIDA.PT,ES53,2.96
2015,UNIDAD_MEDIDA.PT,ES,4.17
2015,UNIDAD_MEDIDA.PT,ES53,3.85
2016,UNIDAD_MEDIDA.PT,ES,2.82
2016,UNIDAD_MEDIDA.PT,ES53,3.36
2017,UNIDAD_MEDIDA.PT,ES,2.71
2017,UNIDAD_MEDIDA.PT,ES53,2.03
2018,UNIDAD_MEDIDA.PT,ES,1.95
2018,UNIDAD_MEDIDA.PT,ES53,1.71
2019,UNIDAD_MEDIDA.PT,ES,1.15
2019,UNIDAD_MEDIDA.PT,ES53,0.29
2020,UNIDAD_MEDIDA.PT,ES,-11.42
2020,UNIDAD_MEDIDA.PT,ES53,-23.54
2021,UNIDAD_MEDIDA.PT,ES,6.68
2021,UNIDAD_MEDIDA.PT,ES53,11.27
2022,UNIDAD_MEDIDA.PT,ES,5.40
2022,UNIDAD_MEDIDA.PT,ES53,14.50
2023,UNIDAD_MEDIDA.PT,ES,1.32
2023,UNIDAD_MEDIDA.PT,ES53,1.89
2024,UNIDAD_MEDIDA.PT,ES,2.39
2024,UNIDAD_MEDIDA.PT,ES53,2.68
2025,UNIDAD_MEDIDA.PT,ES,1.66
