Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,97.90
2010,UNIDAD_MEDIDA.PT,ES53,100.00
2011,UNIDAD_MEDIDA.PT,ES,97.50
2011,UNIDAD_MEDIDA.PT,ES53,93.60
2012,UNIDAD_MEDIDA.PT,ES,97.50
2012,UNIDAD_MEDIDA.PT,ES53,95.00
2013,UNIDAD_MEDIDA.PT,ES,97.30
2013,UNIDAD_MEDIDA.PT,ES53,96.20
2014,UNIDAD_MEDIDA.PT,ES,97.10
2014,UNIDAD_MEDIDA.PT,ES53,97.50
2015,UNIDAD_MEDIDA.PT,ES,97.80
2015,UNIDAD_MEDIDA.PT,ES53,96.50
2016,UNIDAD_MEDIDA.PT,ES,98.00
2016,UNIDAD_MEDIDA.PT,ES53,98.60
2017,UNIDAD_MEDIDA.PT,ES,97.90
2017,UNIDAD_MEDIDA.PT,ES53,99.50
2018,UNIDAD_MEDIDA.PT,ES,98.60
2018,UNIDAD_MEDIDA.PT,ES53,100.00
2019,UNIDAD_MEDIDA.PT,ES,98.80
2019,UNIDAD_MEDIDA.PT,ES53,100.00
2020,UNIDAD_MEDIDA.PT,ES,98.90
2020,UNIDAD_MEDIDA.PT,ES53,100.00
2021,UNIDAD_MEDIDA.PT,ES,98.40
2021,UNIDAD_MEDIDA.PT,ES53,95.50
2022,UNIDAD_MEDIDA.PT,ES,98.60
2022,UNIDAD_MEDIDA.PT,ES53,95.80
2023,UNIDAD_MEDIDA.PT,ES,98.80
2023,UNIDAD_MEDIDA.PT,ES53,96.60
2024,UNIDAD_MEDIDA.PT,ES,98.90
2024,UNIDAD_MEDIDA.PT,ES53,97.20
