Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PER_1000_POP,ES,0.12
2010,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.12
2010,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2010,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.37
2010,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.10
2010,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2011,UNIDAD_MEDIDA.PER_1000_POP,ES,0.14
2011,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.00
2011,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2011,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2011,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.00
2011,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2012,UNIDAD_MEDIDA.PER_1000_POP,ES,0.13
2012,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.04
2012,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2012,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2012,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.05
2012,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2013,UNIDAD_MEDIDA.PER_1000_POP,ES,0.13
2013,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.15
2013,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2013,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2013,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.19
2013,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2014,UNIDAD_MEDIDA.PER_1000_POP,ES,0.12
2014,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.04
2014,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2014,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2014,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.05
2014,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2015,UNIDAD_MEDIDA.PER_1000_POP,ES,0.09
2015,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.11
2015,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2015,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2015,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.14
2015,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2016,UNIDAD_MEDIDA.PER_1000_POP,ES,0.10
2016,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.11
2016,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2016,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2016,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.14
2016,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2017,UNIDAD_MEDIDA.PER_1000_POP,ES,0.10
2017,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.04
2017,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2017,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2017,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.05
2017,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2018,UNIDAD_MEDIDA.PER_1000_POP,ES,0.06
2018,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.10
2018,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2018,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2018,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.13
2018,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2019,UNIDAD_MEDIDA.PER_1000_POP,ES,0.07
2019,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.03
2019,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2019,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.29
2019,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.00
2019,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2020,UNIDAD_MEDIDA.PER_1000_POP,ES,0.05
2020,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.07
2020,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2020,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2020,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.08
2020,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2021,UNIDAD_MEDIDA.PER_1000_POP,ES,0.05
2021,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.03
2021,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2021,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2021,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.04
2021,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
2022,UNIDAD_MEDIDA.PER_1000_POP,ES,0.06
2022,UNIDAD_MEDIDA.PER_1000_POP,ES53,0.07
2022,UNIDAD_MEDIDA.PER_1000_POP,ES531_071,0.00
2022,UNIDAD_MEDIDA.PER_1000_POP,ES531_072,0.00
2022,UNIDAD_MEDIDA.PER_1000_POP,ES532,0.08
2022,UNIDAD_MEDIDA.PER_1000_POP,ES533,0.00
