Year,Units,general.territorio,Value
2015,UNIDAD_MEDIDA.PER_100000,ES,173.77
2015,UNIDAD_MEDIDA.PER_100000,ES53,164.97
2016,UNIDAD_MEDIDA.PER_100000,ES,167.19
2016,UNIDAD_MEDIDA.PER_100000,ES53,181.34
2016,UNIDAD_MEDIDA.PER_100000,ES531,220.13
2016,UNIDAD_MEDIDA.PER_100000,ES532,169.38
2016,UNIDAD_MEDIDA.PER_100000,ES533,226.57
2017,UNIDAD_MEDIDA.PER_100000,ES,171.10
2017,UNIDAD_MEDIDA.PER_100000,ES53,181.17
2017,UNIDAD_MEDIDA.PER_100000,ES531,222.98
2017,UNIDAD_MEDIDA.PER_100000,ES532,169.30
2017,UNIDAD_MEDIDA.PER_100000,ES533,220.43
2018,UNIDAD_MEDIDA.PER_100000,ES,174.05
2018,UNIDAD_MEDIDA.PER_100000,ES53,186.52
2018,UNIDAD_MEDIDA.PER_100000,ES531,36.34
2018,UNIDAD_MEDIDA.PER_100000,ES532,212.53
2018,UNIDAD_MEDIDA.PER_100000,ES533,204.50
2019,UNIDAD_MEDIDA.PER_100000,ES,179.48
2019,UNIDAD_MEDIDA.PER_100000,ES53,182.02
2019,UNIDAD_MEDIDA.PER_100000,ES531,212.28
2019,UNIDAD_MEDIDA.PER_100000,ES532,173.05
2019,UNIDAD_MEDIDA.PER_100000,ES533,214.21
2020,UNIDAD_MEDIDA.PER_100000,ES,136.08
2020,UNIDAD_MEDIDA.PER_100000,ES53,132.53
2020,UNIDAD_MEDIDA.PER_100000,ES531,170.09
2020,UNIDAD_MEDIDA.PER_100000,ES532,122.78
2020,UNIDAD_MEDIDA.PER_100000,ES533,159.18
2021,UNIDAD_MEDIDA.PER_100000,ES,156.70
2021,UNIDAD_MEDIDA.PER_100000,ES53,157.74
2021,UNIDAD_MEDIDA.PER_100000,ES531,203.57
2021,UNIDAD_MEDIDA.PER_100000,ES531_071,64.97
2021,UNIDAD_MEDIDA.PER_100000,ES531_072,214.33
2021,UNIDAD_MEDIDA.PER_100000,ES532,144.55
2021,UNIDAD_MEDIDA.PER_100000,ES533,201.58
2022,UNIDAD_MEDIDA.PER_100000,ES,159.64
2022,UNIDAD_MEDIDA.PER_100000,ES53,168.46
2022,UNIDAD_MEDIDA.PER_100000,ES531,229.56
2022,UNIDAD_MEDIDA.PER_100000,ES532,161.99
2022,UNIDAD_MEDIDA.PER_100000,ES533,121.07
2023,UNIDAD_MEDIDA.PER_100000,ES53,198.13
2023,UNIDAD_MEDIDA.PER_100000,ES531,202.68
2023,UNIDAD_MEDIDA.PER_100000,ES532,191.29
2023,UNIDAD_MEDIDA.PER_100000,ES533,254.86
