Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.EUR,ES,2873.51
2010,UNIDAD_MEDIDA.EUR,ES53,957.70
2011,UNIDAD_MEDIDA.EUR,ES,2828.70
2011,UNIDAD_MEDIDA.EUR,ES53,846.42
2012,UNIDAD_MEDIDA.EUR,ES,2666.02
2012,UNIDAD_MEDIDA.EUR,ES53,710.10
2013,UNIDAD_MEDIDA.EUR,ES,2641.91
2013,UNIDAD_MEDIDA.EUR,ES53,655.69
2014,UNIDAD_MEDIDA.EUR,ES,2707.89
2014,UNIDAD_MEDIDA.EUR,ES53,711.60
2015,UNIDAD_MEDIDA.EUR,ES,2848.47
2015,UNIDAD_MEDIDA.EUR,ES53,757.69
2016,UNIDAD_MEDIDA.EUR,ES,2893.15
2016,UNIDAD_MEDIDA.EUR,ES53,736.47
2017,UNIDAD_MEDIDA.EUR,ES,3084.38
2017,UNIDAD_MEDIDA.EUR,ES53,761.67
2018,UNIDAD_MEDIDA.EUR,ES,3036.21
2018,UNIDAD_MEDIDA.EUR,ES53,753.51
2019,UNIDAD_MEDIDA.EUR,ES,3030.99
2019,UNIDAD_MEDIDA.EUR,ES53,758.10
2020,UNIDAD_MEDIDA.EUR,ES,2588.58
2020,UNIDAD_MEDIDA.EUR,ES53,624.58
2021,UNIDAD_MEDIDA.EUR,ES,2948.54
2021,UNIDAD_MEDIDA.EUR,ES53,677.97
2022,UNIDAD_MEDIDA.EUR,ES,3111.69
2022,UNIDAD_MEDIDA.EUR,ES53,724.02
2023,UNIDAD_MEDIDA.EUR,ES,3096.89
2023,UNIDAD_MEDIDA.EUR,ES53,735.82
2024,UNIDAD_MEDIDA.EUR,ES,3145.27
2024,UNIDAD_MEDIDA.EUR,ES53,726.60
2025,UNIDAD_MEDIDA.EUR,ES,3175.15
