Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,95.91
2010,UNIDAD_MEDIDA.PT,ES53,108.48
2011,UNIDAD_MEDIDA.PT,ES,98.81
2011,UNIDAD_MEDIDA.PT,ES53,98.41
2012,UNIDAD_MEDIDA.PT,ES,103.80
2012,UNIDAD_MEDIDA.PT,ES53,116.30
2013,UNIDAD_MEDIDA.PT,ES,103.62
2013,UNIDAD_MEDIDA.PT,ES53,99.90
2014,UNIDAD_MEDIDA.PT,ES,103.09
2014,UNIDAD_MEDIDA.PT,ES53,109.59
2015,UNIDAD_MEDIDA.PT,ES,102.64
2015,UNIDAD_MEDIDA.PT,ES53,101.72
2016,UNIDAD_MEDIDA.PT,ES,99.93
2016,UNIDAD_MEDIDA.PT,ES53,103.61
2017,UNIDAD_MEDIDA.PT,ES,99.64
2017,UNIDAD_MEDIDA.PT,ES53,100.68
2018,UNIDAD_MEDIDA.PT,ES,101.96
2018,UNIDAD_MEDIDA.PT,ES53,100.53
2019,UNIDAD_MEDIDA.PT,ES,103.40
2019,UNIDAD_MEDIDA.PT,ES53,99.20
2020,UNIDAD_MEDIDA.PT,ES,111.92
2020,UNIDAD_MEDIDA.PT,ES53,104.28
2021,UNIDAD_MEDIDA.PT,ES,106.78
2021,UNIDAD_MEDIDA.PT,ES53,113.52
