Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,19.57
2010,UNIDAD_MEDIDA.PT,ES53,20.79
2011,UNIDAD_MEDIDA.PT,ES,21.04
2011,UNIDAD_MEDIDA.PT,ES53,22.35
2012,UNIDAD_MEDIDA.PT,ES,24.58
2012,UNIDAD_MEDIDA.PT,ES53,22.41
2013,UNIDAD_MEDIDA.PT,ES,25.60
2013,UNIDAD_MEDIDA.PT,ES53,22.53
2014,UNIDAD_MEDIDA.PT,ES,23.60
2014,UNIDAD_MEDIDA.PT,ES53,21.37
2015,UNIDAD_MEDIDA.PT,ES,20.77
2015,UNIDAD_MEDIDA.PT,ES53,17.34
2016,UNIDAD_MEDIDA.PT,ES,18.12
2016,UNIDAD_MEDIDA.PT,ES53,13.43
2017,UNIDAD_MEDIDA.PT,ES,15.66
2017,UNIDAD_MEDIDA.PT,ES53,12.40
2018,UNIDAD_MEDIDA.PT,ES,13.72
2018,UNIDAD_MEDIDA.PT,ES53,12.03
2019,UNIDAD_MEDIDA.PT,ES,12.45
2019,UNIDAD_MEDIDA.PT,ES53,10.29
2020,UNIDAD_MEDIDA.PT,ES,13.87
2020,UNIDAD_MEDIDA.PT,ES53,14.97
2021,UNIDAD_MEDIDA.PT,ES,13.22
2021,UNIDAD_MEDIDA.PT,ES53,13.19
2022,UNIDAD_MEDIDA.PT,ES,11.39
2022,UNIDAD_MEDIDA.PT,ES53,9.56
2023,UNIDAD_MEDIDA.PT,ES,10.66
2023,UNIDAD_MEDIDA.PT,ES53,9.92
2024,UNIDAD_MEDIDA.PT,ES,10.15
2024,UNIDAD_MEDIDA.PT,ES53,8.09
