Year,Units,general.territorio,Value
2011,UNIDAD_MEDIDA.PT,ES53,-1.28
2012,UNIDAD_MEDIDA.PT,ES53,-3.70
2013,UNIDAD_MEDIDA.PT,ES53,-3.07
2014,UNIDAD_MEDIDA.PT,ES53,-0.31
2015,UNIDAD_MEDIDA.PT,ES,-0.53
2015,UNIDAD_MEDIDA.PT,ES53,0.33
2016,UNIDAD_MEDIDA.PT,ES,0.06
2016,UNIDAD_MEDIDA.PT,ES53,1.72
2017,UNIDAD_MEDIDA.PT,ES,1.26
2017,UNIDAD_MEDIDA.PT,ES53,2.52
2018,UNIDAD_MEDIDA.PT,ES,2.32
2018,UNIDAD_MEDIDA.PT,ES53,3.15
2019,UNIDAD_MEDIDA.PT,ES,2.42
2019,UNIDAD_MEDIDA.PT,ES53,2.17
2020,UNIDAD_MEDIDA.PT,ES,-0.24
2020,UNIDAD_MEDIDA.PT,ES53,-1.23
2021,UNIDAD_MEDIDA.PT,ES,0.81
2021,UNIDAD_MEDIDA.PT,ES53,-0.77
2022,UNIDAD_MEDIDA.PT,ES,1.74
2022,UNIDAD_MEDIDA.PT,ES53,1.55
2023,UNIDAD_MEDIDA.PT,ES,1.77
2023,UNIDAD_MEDIDA.PT,ES53,2.86
2024,UNIDAD_MEDIDA.PT,ES,2.32
2024,UNIDAD_MEDIDA.PT,ES53,2.47
