Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,11.65
2010,UNIDAD_MEDIDA.PT,ES53,5.01
2011,UNIDAD_MEDIDA.PT,ES,11.43
2011,UNIDAD_MEDIDA.PT,ES53,4.81
2012,UNIDAD_MEDIDA.PT,ES,11.02
2012,UNIDAD_MEDIDA.PT,ES53,4.48
2013,UNIDAD_MEDIDA.PT,ES,10.77
2013,UNIDAD_MEDIDA.PT,ES53,4.37
2014,UNIDAD_MEDIDA.PT,ES,10.54
2014,UNIDAD_MEDIDA.PT,ES53,4.25
2015,UNIDAD_MEDIDA.PT,ES,10.52
2015,UNIDAD_MEDIDA.PT,ES53,4.15
2016,UNIDAD_MEDIDA.PT,ES,10.43
2016,UNIDAD_MEDIDA.PT,ES53,4.14
2017,UNIDAD_MEDIDA.PT,ES,10.73
2017,UNIDAD_MEDIDA.PT,ES53,4.39
2018,UNIDAD_MEDIDA.PT,ES,10.64
2018,UNIDAD_MEDIDA.PT,ES53,4.38
2019,UNIDAD_MEDIDA.PT,ES,10.68
2019,UNIDAD_MEDIDA.PT,ES53,4.33
2020,UNIDAD_MEDIDA.PT,ES,10.95
2020,UNIDAD_MEDIDA.PT,ES53,4.55
2021,UNIDAD_MEDIDA.PT,ES,10.53
2021,UNIDAD_MEDIDA.PT,ES53,4.36
2022,UNIDAD_MEDIDA.PT,ES,10.38
2022,UNIDAD_MEDIDA.PT,ES53,4.09
2023,UNIDAD_MEDIDA.PT,ES,10.31
2023,UNIDAD_MEDIDA.PT,ES53,4.00
2024,UNIDAD_MEDIDA.PT,ES,10.22
2024,UNIDAD_MEDIDA.PT,ES53,4.08
2025,UNIDAD_MEDIDA.PT,ES,10.25
