Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,22.19
2010,UNIDAD_MEDIDA.PT,ES53,83.09
2011,UNIDAD_MEDIDA.PT,ES,21.94
2011,UNIDAD_MEDIDA.PT,ES53,73.49
2012,UNIDAD_MEDIDA.PT,ES,19.81
2012,UNIDAD_MEDIDA.PT,ES53,61.64
2013,UNIDAD_MEDIDA.PT,ES,9.27
2013,UNIDAD_MEDIDA.PT,ES53,44.91
2014,UNIDAD_MEDIDA.PT,ES,8.85
2014,UNIDAD_MEDIDA.PT,ES53,37.74
2015,UNIDAD_MEDIDA.PT,ES,11.89
2015,UNIDAD_MEDIDA.PT,ES53,44.42
2016,UNIDAD_MEDIDA.PT,ES,7.11
2016,UNIDAD_MEDIDA.PT,ES53,48.85
2017,UNIDAD_MEDIDA.PT,ES,12.09
2017,UNIDAD_MEDIDA.PT,ES53,62.02
2018,UNIDAD_MEDIDA.PT,ES,9.43
2018,UNIDAD_MEDIDA.PT,ES53,69.73
2019,UNIDAD_MEDIDA.PT,ES,2.58
2019,UNIDAD_MEDIDA.PT,ES53,56.26
2020,UNIDAD_MEDIDA.PT,ES,-12.68
2020,UNIDAD_MEDIDA.PT,ES53,0.78
2021,UNIDAD_MEDIDA.PT,ES,-5.86
2021,UNIDAD_MEDIDA.PT,ES53,26.02
2022,UNIDAD_MEDIDA.PT,ES,-3.52
2022,UNIDAD_MEDIDA.PT,ES53,37.39
2023,UNIDAD_MEDIDA.PT,ES,-12.59
2023,UNIDAD_MEDIDA.PT,ES53,29.84
