Year,Units,general.territorio,Value
2016,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,26.65
2016,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,102.03
2017,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,27.87
2017,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,107.14
2018,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,27.03
2018,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,101.00
2019,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,26.44
2019,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,97.97
2020,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,12.65
2020,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,23.13
2021,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,17.14
2021,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,58.54
2022,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,26.07
2022,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,95.63
2023,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,26.07
2023,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,96.90
2024,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,26.90
2024,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,99.35
