Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,41.08
2010,UNIDAD_MEDIDA.PT,ES53,50.50
2011,UNIDAD_MEDIDA.PT,ES,56.55
2011,UNIDAD_MEDIDA.PT,ES53,73.72
2012,UNIDAD_MEDIDA.PT,ES,58.88
2012,UNIDAD_MEDIDA.PT,ES53,65.63
2013,UNIDAD_MEDIDA.PT,ES,53.33
2013,UNIDAD_MEDIDA.PT,ES53,59.04
2014,UNIDAD_MEDIDA.PT,ES,52.67
2014,UNIDAD_MEDIDA.PT,ES53,59.03
2015,UNIDAD_MEDIDA.PT,ES,54.19
2015,UNIDAD_MEDIDA.PT,ES53,62.92
2016,UNIDAD_MEDIDA.PT,ES,57.82
2016,UNIDAD_MEDIDA.PT,ES53,64.46
2017,UNIDAD_MEDIDA.PT,ES,60.42
2017,UNIDAD_MEDIDA.PT,ES53,66.56
2018,UNIDAD_MEDIDA.PT,ES,60.48
2018,UNIDAD_MEDIDA.PT,ES53,77.13
2019,UNIDAD_MEDIDA.PT,ES,60.47
2019,UNIDAD_MEDIDA.PT,ES53,72.44
2020,UNIDAD_MEDIDA.PT,ES,53.03
2020,UNIDAD_MEDIDA.PT,ES53,65.48
2021,UNIDAD_MEDIDA.PT,ES,51.49
2021,UNIDAD_MEDIDA.PT,ES53,60.48
