Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,1.80
2010,UNIDAD_MEDIDA.PT,ES53,1.70
2011,UNIDAD_MEDIDA.PT,ES,3.20
2011,UNIDAD_MEDIDA.PT,ES53,2.86
2012,UNIDAD_MEDIDA.PT,ES,2.45
2012,UNIDAD_MEDIDA.PT,ES53,2.50
2013,UNIDAD_MEDIDA.PT,ES,1.41
2013,UNIDAD_MEDIDA.PT,ES53,1.56
2014,UNIDAD_MEDIDA.PT,ES,-0.15
2014,UNIDAD_MEDIDA.PT,ES53,0.21
2015,UNIDAD_MEDIDA.PT,ES,-0.50
2015,UNIDAD_MEDIDA.PT,ES53,-0.10
2016,UNIDAD_MEDIDA.PT,ES,-0.20
2016,UNIDAD_MEDIDA.PT,ES53,-0.14
2017,UNIDAD_MEDIDA.PT,ES,1.96
2017,UNIDAD_MEDIDA.PT,ES53,2.13
2018,UNIDAD_MEDIDA.PT,ES,1.67
2018,UNIDAD_MEDIDA.PT,ES53,1.49
2019,UNIDAD_MEDIDA.PT,ES,0.70
2019,UNIDAD_MEDIDA.PT,ES53,0.48
2020,UNIDAD_MEDIDA.PT,ES,-0.32
2020,UNIDAD_MEDIDA.PT,ES53,-0.30
2021,UNIDAD_MEDIDA.PT,ES,3.09
2021,UNIDAD_MEDIDA.PT,ES53,3.32
2022,UNIDAD_MEDIDA.PT,ES,8.39
2022,UNIDAD_MEDIDA.PT,ES53,8.12
2023,UNIDAD_MEDIDA.PT,ES,3.53
2023,UNIDAD_MEDIDA.PT,ES53,3.89
2024,UNIDAD_MEDIDA.PT,ES,2.77
2024,UNIDAD_MEDIDA.PT,ES53,2.94
2025,UNIDAD_MEDIDA.PT,ES,2.67
2025,UNIDAD_MEDIDA.PT,ES53,3.12
